age,sex,max_boulder,max_sport,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,shortcamp,ohpr,ohll,dl,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,max_boulder_numeric,max_sport_french,max_sport_numeric
39,2,I have not pursued bouldering goals outside in the past year,5.12c/d,>10 years,5-6 years,7-9 months,40,167.005,52.163122550000004,169.54500000000002,15.0,48.0,57.0,31.751465900000003,24.947580350000003,431.0,129.0,543.0,15.875732950000002,15.875732950000002,74.84274105,18.7,0.2875594724150577,1.4782608695652173,1.608695652173913,,Unknown,
25,1,V10,5.12c/d,5-6 years,1-2 years,4-6 months,40,185.42000000000002,75.29633342000001,187.96,32.0,48.0,51.0,34.01942775,61.23496995,240.0,107.0,118.0,24.947580350000003,24.947580350000003,147.41752025,21.9,0.42498749336843866,1.8132530120481927,1.4518072289156625,9.0,Unknown,
34,1,V7,5.11c/d,7-8 years,3-4 years,4-6 months,100,174.9806,72.57477920000001,177.8,17.0,34.0,46.2,31.29787353,47.173606480000004,101.0,92.0,103.0,,,,23.7,0.2342411535714324,1.65,1.43125,6.0,Unknown,
24,1,V10,I have not pursued sport climbing goals outside in the past year,3-4 years,1-2 years,4-6 months,60,182.88,78.01788764,193.04,24.0,37.0,45.0,45.359237,64.636912725,126.0,,,,,,23.3,0.3076217611882013,1.8284883720930234,1.5813953488372094,9.0,Unknown,
28,1,V9,I have not pursued sport climbing goals outside in the past year,>10 years,7-8 years,Year round,65,171.45,73.93555631000001,171.45,14.0,41.0,53.0,49.895160700000005,52.163122550000004,,135.0,,24.947580350000003,24.947580350000003,,25.1,0.18935409022014024,1.705521472392638,1.674846625766871,8.0,Unknown,
55,1,V4,5.12a/b,>10 years,5-6 years,7-9 months,23,169.92600000000002,59.420600470000004,177.8,27.0,28.0,94.0,23.133210870000003,38.55535145,94.0,,,,,,20.6,0.45438786862532016,1.648854961832061,1.3893129770992367,3.0,Unknown,
27,1,V8,5.12a/b,3-4 years,1-2 years,4-6 months,25,187.96,83.91458845000001,187.96,17.0,35.0,46.0,40.8233133,45.359237,93.0,80.0,65.0,31.751465900000003,31.751465900000003,183.70490985,23.8,0.20258694362934693,1.5405405405405403,1.4864864864864866,7.0,Unknown,
48,1,V10,5.10c/d,>10 years,>10 years,Year round,75,172.72,68.94604024,172.72,18.0,37.0,70.0,52.163122550000004,39.46253619,167.0,97.0,153.0,,,129.27382545,23.1,0.26107373153472346,1.5723684210526316,1.756578947368421,9.0,Unknown,
22,1,V9,5.11c/d,1-2 years,1-2 years,7-9 months,50,182.88,84.82177319,187.96,28.0,60.0,,46.266421740000006,64.86370891,,,,37.19457434,37.19457434,272.155422,25.4,0.330103921988052,1.7647058823529411,1.5454545454545456,8.0,Unknown,
29,2,V11,I have not pursued sport climbing goals outside in the past year,7-8 years,1-2 years,4-6 months,90,162.56,55.791861510000004,172.72,,,,34.01942775,24.947580350000003,,,,,,,21.1,,1.4471544715447153,1.6097560975609755,10.0,Unknown,
36,2,V6,5.12a/b,>10 years,<1 year,4-6 months,30,165.1,68.0388555,0.0,7.0,13.0,30.0,20.41165665,15.875732950000002,84.0,,,11.33980925,6.80388555,18.143694800000002,25.0,0.10288238901960954,1.2333333333333334,1.3,5.0,Unknown,
42,1,V7,5.13a/b,>10 years,>10 years,Year round,70,177.8,72.57477920000001,187.96,20.0,,,27.2155422,31.751465900000003,,,,,,158.7573295,23.0,0.27557782773109696,1.4375,1.375,6.0,Unknown,
26,2,I have not pursued bouldering goals outside in the past year,5.11a/b,9-10 years,1-2 years,4-6 months,20,177.8,69.39963261,177.8,4.0,10.0,12.0,2.2679618500000003,4.535923700000001,24.0,,,13.6077711,11.33980925,72.57477920000001,22.0,0.05763719272807257,1.065359477124183,1.0326797385620916,,Unknown,
39,1,V7,5.12c/d,>10 years,3-4 years,4-6 months,50,175.26,74.84274105,176.53,15.0,41.0,52.0,34.01942775,27.2155422,145.0,,,24.04039561,24.04039561,,24.4,0.2004202383498887,1.3636363636363638,1.4545454545454546,6.0,Unknown,
24,1,V5,5.12a/b,3-4 years,1-2 years,7-9 months,40,179.07,68.0388555,184.15,15.0,30.0,25.0,13.6077711,39.689332375,67.0,,,,,,21.2,0.22046226218487758,1.5833333333333335,1.2,4.0,Unknown,
34,1,I have not pursued bouldering goals outside in the past year,5.11c/d,1-2 years,1-2 years,4-6 months,12,180.34,79.83225712000001,195.58,20.0,35.0,30.0,22.6796185,41.73049804,,,,,,,24.5,0.25052529793736084,1.5227272727272727,1.2840909090909092,,Unknown,
32,1,V12,5.13a/b,>10 years,>10 years,Year round,100,190.5,75.74992579,198.12,16.0,10.0,27.0,45.359237,36.287389600000004,80.0,,,,,,20.9,0.21122132903940366,1.4790419161676647,1.5988023952095807,11.0,Unknown,
32,1,<V3,5.11c/d,7-8 years,<1 year,7-9 months,35,190.5,89.81128926000001,,12.0,31.0,28.0,10.886216880000001,24.947580350000003,,,,,,,24.7,0.13361349223325913,1.2777777777777777,1.1212121212121213,1.0,Unknown,
30,1,I have not pursued bouldering goals outside in the past year,5.12a/b,7-8 years,5-6 years,4-6 months,10,175.26,80.73944186,187.96,21.0,44.0,32.0,,47.62719885,113.0,93.0,115.0,36.287389600000004,36.287389600000004,79.37866475,26.3,0.26009592729676567,1.5898876404494384,,,Unknown,
31,1,V7,5.12a/b,>10 years,7-8 years,4-6 months,24,177.8,59.420600470000004,170.18,18.0,33.0,53.0,36.74098197,38.55535145,102.0,,,,,55.33826914,18.8,0.30292524575021346,1.648854961832061,1.618320610687023,6.0,Unknown,
33,1,V5,I have not pursued sport climbing goals outside in the past year,5-6 years,5-6 years,4-6 months,18,185.42000000000002,84.82177319,182.88,13.0,25.0,40.0,15.875732950000002,38.55535145,70.0,90.0,90.0,28.12272694,24.947580350000003,0.0,24.7,0.15326253520873842,1.4545454545454546,1.1871657754010696,4.0,Unknown,
33,2,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,4-6 months,3,160.02,72.12118683,13.462,2.0,10.0,15.0,3.17514659,6.80388555,30.0,90.0,74.0,,,,28.2,0.027731102161619822,1.0943396226415094,1.0440251572327044,,Unknown,
61,1,I have not pursued bouldering goals outside in the past year,5.12a/b,>10 years,3-4 years,7-9 months,30,180.086,80.28584949,182.88,7.0,21.0,25.0,14.06136347,23.586803240000002,64.0,45.0,75.0,16.329325320000002,16.329325320000002,,24.8,0.08718846527085554,1.2937853107344632,1.1751412429378532,,Unknown,
31,2,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,<1 year,Year round,60,165.1,58.9670081,172.72,10.0,32.0,33.0,13.15417873,17.23651006,93.0,85.0,118.0,,,,21.6,0.1695863555268289,1.2923076923076924,1.223076923076923,,Unknown,
41,1,V10,I have not pursued sport climbing goals outside in the past year,>10 years,7-8 years,7-9 months,55,175.26,68.0388555,177.8,17.0,31.0,51.0,40.8233133,36.287389600000004,145.0,75.0,117.0,20.86524902,18.59728717,122.4699399,22.1,0.2498572304761946,1.5333333333333332,1.6,9.0,Unknown,
28,1,V8,I have not pursued sport climbing goals outside in the past year,3-4 years,<1 year,4-6 months,24,177.8,83.91458845000001,190.5,18.0,35.0,53.0,36.287389600000004,40.8233133,175.0,75.0,80.0,32.658650640000005,32.658650640000005,165.56121505000002,26.5,0.21450382266636736,1.4864864864864866,1.4324324324324325,7.0,Unknown,
28,1,V8,I have not pursued sport climbing goals outside in the past year,7-8 years,3-4 years,1-3 months,10,172.72,72.57477920000001,175.26,16.0,25.0,58.0,35.38020486,58.05982336,150.0,105.0,130.0,27.2155422,29.48350405,151.95344395,24.3,0.22046226218487755,1.8,1.4875,7.0,Unknown,
32,1,V5,5.12c/d,>10 years,7-8 years,Year round,25,182.88,81.6466266,187.96,16.0,31.0,36.0,27.2155422,45.359237,165.0,100.0,92.0,24.947580350000003,22.6796185,151.95344395,24.4,0.19596645527544673,1.5555555555555554,1.3333333333333333,4.0,Unknown,
35,1,I have not pursued bouldering goals outside in the past year,5.14a/b,>10 years,5-6 years,7-9 months,50,167.64000000000001,61.23496995,162.56,12.0,25.0,38.0,27.2155422,36.287389600000004,113.0,121.0,216.0,18.143694800000002,18.143694800000002,70.30681735,21.8,0.19596645527544673,1.5925925925925926,1.4444444444444446,,Unknown,
50,1,V4,5.10c/d,>10 years,<1 year,4-6 months,12,171.45,76.20351816,173.99,4.0,5.0,13.0,4.535923700000001,4.535923700000001,20.0,92.0,96.0,,,,25.9,0.05249101480592323,1.0595238095238095,1.0595238095238095,3.0,Unknown,
28,2,V8,I have not pursued sport climbing goals outside in the past year,>10 years,3-4 years,4-6 months,25,170.18,62.142154690000005,170.18,15.0,26.0,66.0,31.751465900000003,24.947580350000003,206.0,100.0,115.0,15.875732950000002,15.875732950000002,92.98643585,21.5,0.2413820388885521,1.4014598540145986,1.510948905109489,7.0,Unknown,
33,1,I have not pursued bouldering goals outside in the past year,5.10c/d,3-4 years,<1 year,7-9 months,16,175.26,74.84274105,175.26,15.0,36.0,14.0,5.4431084400000005,29.48350405,39.0,33.0,68.0,,,,24.4,0.2004202383498887,1.3939393939393938,1.0727272727272728,,Unknown,
31,1,V6,5.12c/d,5-6 years,1-2 years,7-9 months,90,175.26,73.48196394,180.34,14.0,30.0,51.0,24.947580350000003,40.8233133,340.0,62.0,116.0,18.143694800000002,18.143694800000002,83.91458845000001,23.9,0.19052294262890654,1.5555555555555556,1.3395061728395061,5.0,Unknown,
34,1,V5,5.10c/d,3-4 years,1-2 years,4-6 months,20,180.34,79.37866475,180.34,17.0,52.0,32.0,28.12272694,45.359237,116.0,49.0,63.0,,,,24.4,0.21416334040816679,1.5714285714285714,1.354285714285714,4.0,Unknown,
29,1,V5,5.11c/d,5-6 years,<1 year,4-6 months,5,168.91,67.58526313,173.228,21.0,39.0,,28.12272694,47.62719885,123.0,48.0,85.0,,,102.05828325,23.7,0.31071862455586774,1.7046979865771812,1.4161073825503354,4.0,Unknown,
46,1,I have not pursued bouldering goals outside in the past year,5.12a/b,3-4 years,1-2 years,4-6 months,10,152.4,58.9670081,182.88,,,,,,,,,,,,25.4,,,,,Unknown,
32,1,V8,I have not pursued sport climbing goals outside in the past year,9-10 years,7-8 years,7-9 months,60,180.34,85.27536556,182.88,12.0,31.0,23.0,22.6796185,31.751465900000003,65.0,50.0,86.0,28.12272694,28.12272694,129.27382545,26.2,0.1407205928839644,1.372340425531915,1.2659574468085106,7.0,Unknown,
36,2,V12,I have not pursued sport climbing goals outside in the past year,9-10 years,5-6 years,Year round,50,165.1,47.62719885,172.72,14.0,25.0,48.0,22.6796185,19.05087954,133.0,48.0,72.0,11.33980925,11.33980925,77.1107029,17.5,0.2939496829131701,1.4,1.4761904761904763,11.0,Unknown,
38,1,V8,I have not pursued sport climbing goals outside in the past year,> 10 years,> 10 years,Year round,30,182.88,73.93555631000001,182.88,19.0,26.0,50.0,37.648166710000005,32.658650640000005,127.0,,,,,,22.1,0.25698055101304745,1.441717791411043,1.50920245398773,7.0,Unknown,
43,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,3-4 years,4-6 months,100,182.88,79.37866475,190.5,15.0,33.0,53.0,31.751465900000003,34.01942775,130.0,128.0,205.0,22.6796185,22.6796185,111.13013065000001,23.7,0.18896765330132365,1.4285714285714284,1.4,,Unknown,
47,1,I have not pursued bouldering goals outside in the past year,5.13a/b,>10 years,3-4 years,7-9 months,45,182.88,71.21400209000001,187.96,12.0,25.0,65.0,33.11224301,31.751465900000003,175.0,130.0,2.0,24.04039561,24.04039561,140.6136347,21.3,0.16850618765723124,1.4458598726114649,1.464968152866242,,Unknown,
54,1,I have not pursued bouldering goals outside in the past year,5.13c/d,>10 years,>10 years,Year round,90,177.8,69.85322498000001,177.8,15.0,21.0,35.0,27.2155422,27.2155422,150.0,,,20.41165665,20.41165665,113.3980925,22.1,0.21473596966059502,1.3896103896103895,1.3896103896103895,,Unknown,
29,1,V10,5.11c/d,5-6 years,1-2 years,4-6 months,75,193.04,92.98643585,205.74,12.0,16.0,22.0,18.143694800000002,45.359237,,55.0,70.0,15.875732950000002,15.875732950000002,138.34567285,25.0,0.12905108030334297,1.4878048780487805,1.1951219512195121,9.0,Unknown,
46,1,I have not pursued bouldering goals outside in the past year,5.12a/b,3-4 years,1-2 years,4-6 months,10,170.18,61.23496995,185.42000000000002,11.0,24.0,27.0,9.52543977,20.86524902,43.0,,,,,,21.1,0.17963591733582618,1.3407407407407408,1.1555555555555554,,Unknown,
48,1,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,>10 years,5-6 years,,,177.8,78.92507238,182.88,14.0,24.0,47.0,32.20505827,34.01942775,104.0,62.0,106.0,22.22602613,,,25.0,0.17738342934415438,1.4310344827586206,1.4080459770114944,,Unknown,
52,1,V4,I have not pursued sport climbing goals outside in the past year,9-10 years,3-4 years,Year round,60,180.34,79.83225712000001,185.42000000000002,11.0,18.0,14.0,13.6077711,24.947580350000003,67.0,45.0,59.0,19.958064280000002,24.04039561,138.34567285,24.5,0.13778891386554848,1.3125,1.1704545454545456,3.0,Unknown,
35,1,V8,5.13a/b,> 10 years,5-6 years,4-6 months,50,170.18,65.77089365,,17.0,33.0,56.0,34.01942775,36.287389600000004,174.0,,,,,,22.7,0.25847299704433924,1.5517241379310347,1.517241379310345,7.0,Unknown,
42,1,I have not pursued bouldering goals outside in the past year,5.13c/d,> 10 years,< 1 year,Year round,45,177.8,70.30681735,177.8,13.0,39.0,49.0,27.2155422,38.55535145,96.0,,,,,,22.2,0.1849038328002199,1.5483870967741935,1.3870967741935485,,Unknown,
41,1,I have not pursued bouldering goals outside in the past year,5.12a/b,3-4 years,1-2 years,4-6 months,25,185.42000000000002,69.39963261,190.5,14.0,21.0,47.0,20.41165665,24.947580350000003,147.0,67.0,136.0,,,,20.2,0.201730174548254,1.3594771241830066,1.2941176470588236,,Unknown,
22,1,V8,5.12a/b,5-6 years,3-4 years,4-6 months,35,177.8,77.1107029,182.88,21.0,33.0,79.0,47.62719885,47.62719885,115.0,66.0,81.0,24.947580350000003,24.947580350000003,170.09713875,24.4,0.27233573564014285,1.6176470588235294,1.6176470588235294,7.0,Unknown,
25,1,V10,5.12c/d,7-8 years,1-2 years,1-3 months,35,185.42000000000002,77.1107029,187.96,33.0,58.0,60.4,54.4310844,65.77089365,183.0,116.0,156.0,27.2155422,27.2155422,174.63306245,22.4,0.4279561560059388,1.8529411764705883,1.7058823529411764,9.0,Unknown,
33,1,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,1-2 years,1-2 years,,0,184.15,67.13167076,189.23,20.0,55.0,42.0,27.2155422,43.09127515,121.0,70.0,93.0,18.143694800000002,18.143694800000002,0.0,19.8,0.29792197592551023,1.6418918918918919,1.4054054054054055,,Unknown,
38,1,I have not pursued bouldering goals outside in the past year,I have not pursued sport climbing goals outside in the past year,>10 years,7-8 years,4-6 months,10,185.42000000000002,83.91458845000001,187.96,10.0,18.0,36.0,45.359237,34.01942775,184.0,122.0,145.0,24.947580350000003,27.2155422,111.13013065000001,24.4,0.11916879037020409,1.4054054054054053,1.5405405405405403,,Unknown,
33,1,V4,5.10a/b,7-8 years,3-4 years,4-6 months,10,182.88,79.37866475,177.8,11.0,31.0,35.0,18.143694800000002,28.12272694,63.0,62.0,85.0,22.6796185,22.6796185,102.05828325,23.7,0.13857627908763734,1.354285714285714,1.2285714285714286,3.0,Unknown,
32,1,V9,5.13c/d,7-8 years,5-6 years,Year round,100,167.64000000000001,70.76040972,167.64000000000001,12.0,25.0,50.0,36.287389600000004,47.62719885,87.0,120.0,150.0,24.947580350000003,24.947580350000003,68.0388555,25.2,0.1695863555268289,1.6730769230769231,1.5128205128205128,8.0,Unknown,
27,2,V7,I have not pursued sport climbing goals outside in the past year,5-6 years,1-2 years,Year round,50,157.48,63.95652417,170.18,12.0,23.0,46.0,28.12272694,28.12272694,109.0,72.0,94.0,,,,25.8,0.1876274571786192,1.4397163120567376,1.4397163120567376,6.0,Unknown,
25,1,V13,I have not pursued sport climbing goals outside in the past year,>10 years,1-2 years,Year round,50,179.832,66.67807839000001,187.96,14.0,30.0,66.0,39.916128560000004,39.916128560000004,207.0,68.0,100.0,,,,20.6,0.2099640592236929,1.598639455782313,1.598639455782313,12.0,Unknown,
29,1,V8,5.13a/b,>10 years,5-6 years,Year round,150,182.88,79.83225712000001,185.42000000000002,12.0,44.0,60.0,36.287389600000004,43.09127515,157.0,,,24.947580350000003,21.31884139,113.3980925,23.9,0.1503151787624165,1.5397727272727273,1.4545454545454546,7.0,Unknown,
37,1,I have not pursued bouldering goals outside in the past year,5.12a/b,>10 years,1-2 years,Year round,25,172.72,63.502931800000006,180.34,16.0,31.0,59.0,27.2155422,34.01942775,136.0,,,24.947580350000003,24.947580350000003,99.79032140000001,21.3,0.2519568710684315,1.5357142857142856,1.4285714285714286,,Unknown,
30,1,V14,I have not pursued sport climbing goals outside in the past year,>10 years,>10 years,Year round,60,175.26,62.59574706,185.42000000000002,22.0,24.0,40.0,29.48350405,36.287389600000004,185.0,78.0,115.0,18.143694800000002,15.875732950000002,0.0,20.4,0.35146157739618167,1.5797101449275364,1.4710144927536233,13.0,Unknown,
39,1,V7,5.13a/b,>10 years,9-10 years,4-6 months,35,185.42000000000002,70.30681735,195.58,7.0,35.0,65.0,29.48350405,20.41165665,134.0,,,18.143694800000002,15.875732950000002,113.3980925,20.4,0.09956360227704149,1.2903225806451613,1.4193548387096775,6.0,Unknown,
32,1,V7,I have not pursued sport climbing goals outside in the past year,>10 years,3-4 years,7-9 months,25,185.42000000000002,71.66759446,182.88,15.0,25.0,28.0,14.968548210000002,31.751465900000003,58.0,40.0,60.0,,,,20.8,0.2092996159983015,1.4430379746835442,1.2088607594936709,6.0,Unknown,
39,1,V7,5.12c/d,>10 years,5-6 years,4-6 months,50,175.26,77.1107029,176.53,15.0,40.0,62.0,38.55535145,27.2155422,146.0,,,27.2155422,27.2155422,,25.1,0.1945255254572449,1.3529411764705883,1.5,6.0,Unknown,
26,1,V10,5.13c/d,9-10 years,5-6 years,7-9 months,30,180.34,73.02837157,200.66,19.0,26.0,75.0,49.895160700000005,55.33826914,425.0,173.0,300.0,20.86524902,21.999229945,81.6466266,22.5,0.260172855994576,1.7577639751552796,1.6832298136645962,9.0,Unknown,
26,1,V10,5.13c/d,>10 years,5-6 years,7-9 months,50,180.34,73.02837157,200.66,19.0,26.0,75.0,52.163122550000004,54.884676770000006,425.0,173.0,300.0,20.86524902,21.772433760000002,,22.5,0.260172855994576,1.751552795031056,1.7142857142857144,9.0,Unknown,
35,1,V7,5.10c/d,7-8 years,3-4 years,7-9 months,15,178.81600000000003,66.22448602,177.8,12.0,35.0,60.0,37.19457434,42.18409041,13.0,,,,,,20.7,0.18120185933003638,1.6369863013698631,1.5616438356164384,6.0,Unknown,
30,1,V7,5.12a/b,5-6 years,3-4 years,4-6 months,5,181.61,74.84274105,185.42000000000002,20.0,87.0,,70.30681735,61.23496995,,,,34.01942775,34.01942775,,22.7,0.26722698446651827,1.8181818181818181,1.9393939393939392,6.0,Unknown,
30,1,V5,5.11a/b,5-6 years,<1 year,1-3 months,10,180.34,70.30681735,185.42000000000002,17.0,27.0,22.0,4.535923700000001,38.55535145,50.0,46.0,86.0,24.947580350000003,24.947580350000003,124.73790175,21.6,0.24179731981567218,1.5483870967741935,1.064516129032258,4.0,Unknown,
33,2,V9,5.12c/d,>10 years,3-4 years,7-9 months,60,161.29,63.502931800000006,162.56,11.0,4.0,42.0,24.04039561,15.875732950000002,75.0,62.0,113.0,,,,24.4,0.17322034885954665,1.25,1.3785714285714286,8.0,Unknown,
25,1,V15,I have not pursued sport climbing goals outside in the past year,>10 years,>10 years,Year round,75,179.07,69.39963261,187.96,21.0,32.0,927.0,74.84274105,63.502931800000006,614.0,54.0,121.0,,,,21.6,0.302595261822381,1.9150326797385622,2.0784313725490198,14.0,Unknown,
30,2,V7,5.13a/b,5-6 years,3-4 years,Year round,156,157.48,53.97749203,157.48,13.0,16.0,65.0,24.947580350000003,20.41165665,215.0,88.0,254.0,13.6077711,11.33980925,83.91458845000001,21.8,0.24084112675658895,1.3781512605042017,1.46218487394958,6.0,Unknown,
27,1,V8,I have not pursued sport climbing goals outside in the past year,7-8 years,1-2 years,Year round,15,185.42000000000002,65.77089365,193.04,17.0,25.0,44.0,31.751465900000003,31.751465900000003,99.0,68.0,112.0,18.143694800000002,20.139501228,88.45051215000001,19.1,0.25847299704433924,1.482758620689655,1.482758620689655,7.0,Unknown,
31,1,I have not pursued bouldering goals outside in the past year,5.12a/b,7-8 years,5-6 years,4-6 months,20,182.88,77.56429527,444.5,19.0,27.0,50.0,54.4310844,56.69904625,140.0,,,,,,23.2,0.24495806909430842,1.7309941520467838,1.7017543859649122,,Unknown,
