,age,sex,max_boulder_numeric,max_sport_numeric,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,ohpr,ohll,dl,shortcamp,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,age_group
538,,1.0,,11.0,2.0,,,12.0,,,,,,50.32,,,142.64000000000001,,,,,,,0.37209302325581395,1.755813953488372,1.3488372093023255,
539,,1.0,,19.0,15.0,,,12.0,,,,,,68.6,,,234.0,,,,,,,0.3472222222222222,1.7638888888888888,1.8611111111111112,
540,,1.0,,13.0,1.0,,,4.0,,,,,,12.8,,,50.0,,,,,,,0.25,1.0,1.0,
541,,1.0,,14.0,5.0,,,4.0,,,,,,12.4,,,63.8,,,,,,,0.13157894736842105,1.0,1.0,
542,,1.0,,15.0,4.0,,,8.0,,,,,,13.0,,,34.8,,,,,,,0.14124293785310735,1.1977401129943503,1.0,
543,,1.0,,3.0,0.0,,,12.0,,,,,,26.2,,,70.6,,,,,,,0.25604551920341395,1.7112375533428166,1.0,
544,,1.0,,7.0,2.0,,,12.0,,,,,,9.0,,,81.4,,,,,,,0.125,1.0,1.0,
545,,1.0,,13.0,3.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
546,,1.0,,17.0,8.0,,,12.0,,,,,,14.4,,,85.4,,,,,,,0.0755813953488372,1.0,1.2906976744186047,
547,,1.0,,13.0,2.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.25316455696202533,1.0,1.0,
548,,1.0,,9.0,1.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.23076923076923078,1.0,1.0,
549,,1.0,,15.0,2.0,,,16.0,,,,,,63.8,,,163.4,,,,,,,0.27586206896551724,1.4137931034482758,1.5310344827586206,
550,,1.0,,3.0,0.0,,,4.0,,,,,,12.8,,,39.2,,,,,,,0.2191780821917808,1.0,1.0,
551,,2.0,,9.0,3.0,,,16.0,,,,,,8.0,,,49.6,,,,,,,0.012597837959049469,1.0,1.0,
552,,1.0,,9.0,3.0,,,12.0,,,,,,18.4,,,61.0,,,,,,,0.1518987341772152,1.1898734177215189,1.0632911392405062,
553,,1.0,,8.0,1.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
554,,2.0,,13.0,5.0,,,16.0,,,,,,9.0,,,81.4,,,,,,,0.08695652173913043,1.0,1.0,
555,,1.0,,15.0,3.0,,,20.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
556,,1.0,,17.0,3.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
557,,2.0,,11.0,3.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
558,,1.0,,17.0,10.0,,,16.0,,,,,,32.0,,,74.2,,,,,,,0.25,1.4444444444444444,1.1805555555555556,
559,,1.0,,20.0,7.0,,,20.0,,,,,,52.8,,,124.67999999999999,,,,,,,0.19331626599240131,1.0,1.726027397260274,
560,,1.0,,17.0,15.0,,,8.0,,,,,,18.6,,,136.0,,,,,,,0.15789473684210525,1.0,1.5,
561,,1.0,,12.0,2.0,,,12.0,,,,,,12.4,,,63.8,,,,,,,0.1388888888888889,1.0,1.0,
562,,1.0,,20.0,1.0,,,12.0,,,,,,12.8,,,46.0,,,,,,,0.5232558139534884,1.0,1.0,
563,,1.0,,16.0,12.0,,,12.0,,,,,,17.2,,,71.6,,,,,,,0.26666666666666666,1.2666666666666666,1.0,
564,,1.0,,13.0,3.0,,,12.0,,,,,,22.0,,,127.8,,,,,,,0.2033898305084746,1.847457627118644,1.1694915254237288,
565,,1.0,,21.0,15.0,,,16.0,,,,,,68.6,,,234.0,,,,,,,0.35714285714285715,1.7857142857142858,1.8,
566,,2.0,,11.0,1.0,,,16.0,,,,,,8.4,,,32.0,,,,,,,0.05084745762711865,1.0,1.0,
567,,1.0,,14.0,5.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
568,,1.0,,8.0,6.0,,,16.0,,,,,,17.4,,,86.8,,,,,,,0.16,1.6,1.0,
569,,2.0,,8.0,5.0,,,16.0,,,,,,8.0,,,49.6,,,,,,,0.015384615384615385,1.0,1.0,
570,,1.0,,15.0,4.0,,,12.0,,,,,,46.0,,,134.6,,,,,,,0.2054794520547945,1.547945205479452,1.3972602739726028,
571,,2.0,,13.0,3.0,,,4.0,,,,,,8.0,,,49.6,,,,,,,0.02702702702702703,1.0,1.0,
572,,1.0,,12.0,11.0,,,8.0,,,,,,12.4,,,63.8,,,,,,,0.15037593984962405,1.0,1.0,
573,,1.0,,9.0,1.0,,,12.0,,,,,,9.0,,,81.4,,,,,,,0.09195402298850575,1.0,1.0,
574,,1.0,,12.0,2.0,,,12.0,,,,,,40.839999999999996,,,96.6,,,,,,,0.16216216216216217,1.6081081081081081,1.4054054054054055,
575,,1.0,,9.0,0.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
576,,1.0,,20.0,15.0,,,12.0,,,,,,12.4,,,53.0,,,,,,,0.1643835616438356,1.0,1.0,
577,,1.0,,13.0,3.0,,,12.0,,,,,,18.2,,,36.6,,,,,,,0.25555555555555554,1.3888888888888888,1.0,
578,,1.0,,9.0,6.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
579,,1.0,,18.0,15.0,,,12.0,,,,,,20.458,,,63.8,,,,,,,0.352112676056338,1.4507042253521127,1.0,
580,,1.0,,15.0,15.0,,,12.0,,,,,,49.8,,,141.4,,,,,,,0.3492063492063492,1.3174603174603174,1.5555555555555556,
581,,1.0,,14.0,4.0,,,16.0,,,,,,53.4,,,136.8,,,,,,,0.2564102564102564,1.3846153846153846,1.4487179487179487,
582,,1.0,,9.0,3.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.2564102564102564,1.0,1.0,
583,,1.0,,14.0,15.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
584,,1.0,,14.0,2.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
585,,1.0,,18.0,13.0,,,16.0,,,,,,12.4,,,63.8,,,,,,,0.1518987341772152,1.0,1.0,
586,,1.0,,3.0,1.0,,,8.0,,,,,,10.4,,,82.4,,,,,,,0.09195402298850575,1.2873563218390804,1.0,
587,,1.0,,9.0,0.0,,,8.0,,,,,,12.8,,,50.0,,,,,,,0.2714285714285714,1.0,1.0,
588,,1.0,,13.0,4.0,,,12.0,,,,,,12.4,,,63.8,,,,,,,0.14705882352941177,1.0,1.0,
589,,1.0,,13.0,1.0,,,24.0,,,,,,34.8,,,92.0,,,,,,,0.16666666666666666,1.3214285714285714,1.2738095238095237,
590,,1.0,,12.0,1.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.1951219512195122,1.0,1.0,
591,,1.0,,13.0,4.0,,,12.0,,,,,,17.2,,,71.6,,,,,,,0.26666666666666666,1.2666666666666666,1.0,
592,,2.0,,13.0,12.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
593,,1.0,,12.0,4.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
594,,1.0,,16.0,4.0,,,16.0,,,,,,22.657999999999998,,,52.8,,,,,,,0.29850746268656714,1.5970149253731343,1.0,
595,,1.0,,11.0,2.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
596,,2.0,,15.0,3.0,,,16.0,,,,,,12.4,,,63.8,,,,,,,0.14432989690721648,1.0,1.0,
597,,1.0,,9.0,1.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.2542372881355932,1.0,1.0,
598,,2.0,,12.0,8.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.3269230769230769,1.0,1.0,
599,,1.0,,14.0,4.0,,,16.0,,,,,,25.3,,,91.08000000000001,,,,,,,0.17866405117551704,1.5070422535211268,1.1549295774647887,
600,,1.0,,17.0,9.0,,,16.0,,,,,,31.8,,,114.4,,,,,,,0.25604551920341395,2.1379800853485067,1.640113798008535,
601,,1.0,,7.0,3.0,,,8.0,,,,,,12.4,,,63.8,,,,,,,0.13793103448275862,1.0,1.0,
602,,1.0,,14.0,6.0,,,4.0,,,,,,12.8,,,39.2,,,,,,,0.23529411764705882,1.0,1.0,
603,,1.0,,14.0,6.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
604,,1.0,,16.0,6.0,,,16.0,,,,,,14.6,,,44.839999999999996,,,,,,,0.8620689655172413,1.3448275862068966,1.1724137931034482,
605,,1.0,,16.0,3.0,,,20.0,,,,,,20.857999999999997,,,79.8,,,,,,,0.37783375314861456,1.566750629722922,1.0881612090680102,
606,,1.0,,13.0,10.0,,,12.0,,,,,,22.8,,,133.8,,,,,,,0.19662921348314605,1.0,1.3792134831460674,
607,,1.0,,15.0,5.0,,,12.0,,,,,,22.657999999999998,,,52.8,,,,,,,0.2702702702702703,1.6081081081081081,1.0,
608,,1.0,,8.0,11.0,,,4.0,,,,,,12.8,,,39.2,,,,,,,0.2,1.0,1.0,
609,,1.0,,11.0,3.0,,,16.0,,,,,,12.4,,,30.2,,,,,,,0.19230769230769232,1.0897435897435896,1.0,
610,,1.0,,17.0,4.0,,,20.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
611,,1.0,,14.0,5.0,,,8.0,,,,,,30.6,,,75.2,,,,,,,0.3305785123966942,1.0,1.2479338842975207,
612,,1.0,,13.0,2.0,,,16.0,,,,,,18.8,,,49.8,,,,,,,0.1744186046511628,1.1162790697674418,1.058139534883721,
613,,1.0,,18.0,13.0,,,12.0,,,,,,32.6,,,87.2,,,,,,,0.2293852287253139,1.0,1.3472222222222223,
614,,1.0,,11.0,1.0,,,0.0,,,,,,18.4,,,55.2,,,,,,,0.32,1.2666666666666666,1.0,
615,,1.0,,15.0,12.0,,,8.0,,,,,,12.8,,,39.2,,,,,,,0.21428571428571427,1.0,1.0,
616,,1.0,,14.0,4.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
617,,1.0,,12.0,15.0,,,4.0,,,,,,47.6,,,134.48,,,,,,,0.31746031746031744,1.1587301587301588,1.4761904761904763,
618,,2.0,,9.0,1.0,,,8.0,,,,,,8.4,,,49.6,,,,,,,0.03773584905660377,1.0,1.0,
619,,1.0,,12.0,6.0,,,8.0,,,,,,17.6,,,58.6,,,,,,,0.13522321186967592,1.2,1.075,
620,,1.0,,18.0,15.0,,,16.0,,,,,,35.9,,,115.8,,,,,,,0.30303030303030304,1.5303030303030303,1.2424242424242424,
621,,1.0,,5.0,2.0,,,4.0,,,,,,12.8,,,39.2,,,,,,,0.17857142857142858,1.0,1.0,
622,,2.0,,16.0,8.0,,,16.0,,,,,,12.8,,,39.2,,,,,,,0.1791044776119403,1.0,1.0,
623,,1.0,,13.0,2.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.22796352583586627,1.0,1.0,
624,,2.0,,3.0,0.0,,,8.0,,,,,,9.0,,,81.4,,,,,,,0.10989010989010989,1.0,1.0,
625,,1.0,,14.0,4.0,,,16.0,,,,,,25.0,,,113.47999999999999,,,,,,,0.24193548387096775,1.0,1.6451612903225807,
626,,1.0,,17.0,2.0,,,12.0,,,,,,9.0,,,70.6,,,,,,,0.07692307692307693,1.0,1.0,
627,,2.0,,9.0,1.0,,,12.0,,,,,,12.4,,,63.8,,,,,,,0.1568627450980392,1.0,1.0,
628,,2.0,,7.0,2.0,,,4.0,,,,,,8.4,,,32.0,,,,,,,0.045454545454545456,1.0,1.0,
629,,1.0,,17.0,7.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
630,,1.0,,16.0,15.0,,,8.0,,,,,,50.44,,,139.24,,,,,,,0.273972602739726,1.4109589041095891,1.4109589041095891,
631,,1.0,,19.0,10.0,,,20.0,,,,,,44.8,,,113.47999999999999,,,,,,,0.19058752105313007,1.0,1.5833333333333333,
632,,1.0,,13.0,6.0,,,12.0,,,,,,50.8,,,115.8,,,,,,,0.2687547527849131,1.3703703703703705,1.5555555555555556,
633,,1.0,,13.0,1.0,,,20.0,,,,,,35.6,,,105.6,,,,,,,0.21621621621621623,1.4054054054054055,1.25,
634,,1.0,,13.0,3.0,,,8.0,,,,,,14.2,,,51.6,,,,,,,0.20588235294117646,1.161764705882353,1.0,
635,,1.0,,13.0,7.0,,,8.0,,,,,,12.8,,,39.2,,,,,,,0.19736842105263158,1.0,1.0,
636,,2.0,,4.0,1.0,,,4.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
637,,1.0,,14.0,1.0,,,12.0,,,,,,13.6,,,34.0,,,,,,,0.349017094017094,1.3724137931034484,1.0,
638,,1.0,,7.0,1.0,,,12.0,,,,,,9.4,,,82.4,,,,,,,0.10256410256410256,1.1923076923076923,1.0,
639,,1.0,,15.0,2.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.2597402597402597,1.0,1.0,
640,,1.0,,3.0,0.0,,,12.0,,,,,,9.0,,,81.4,,,,,,,0.10666666666666667,1.0,1.0,
641,,1.0,,8.0,2.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.19480519480519481,1.0,1.0,
642,,1.0,,4.0,1.0,,,16.0,,,,,,12.8,,,50.0,,,,,,,0.31645569620253167,1.0,1.0,
643,,2.0,,8.0,1.0,,,4.0,,,,,,8.4,,,49.6,,,,,,,0.03076923076923077,1.0,1.0,
644,,1.0,,12.0,2.0,,,12.0,,,,,,9.0,,,70.6,,,,,,,0.07692307692307693,1.0,1.0,
645,,1.0,,13.0,1.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.32432432432432434,1.0,1.0,
646,,1.0,,17.0,8.0,,,16.0,,,,,,58.92,,,194.6,,,,,,,0.3993610223642172,1.511182108626198,1.6150159744408945,
647,,1.0,,11.0,1.0,,,8.0,,,,,,12.8,,,39.2,,,,,,,0.18421052631578946,1.0,1.0,
648,,1.0,,11.0,1.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
649,,1.0,,11.0,2.0,,,12.0,,,,,,8.4,,,32.0,,,,,,,0.07228915662650602,1.0,1.0,
650,,1.0,,5.0,1.0,,,0.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
651,,1.0,,13.0,1.0,,,8.0,,,,,,12.8,,,50.0,,,,,,,0.3048780487804878,1.0,1.0,
652,,1.0,,9.0,1.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
653,,1.0,,7.0,0.0,,,8.0,,,,,,12.8,,,50.0,,,,,,,0.2972972972972973,1.0,1.0,
654,,2.0,,9.0,0.0,,,16.0,,,,,,8.4,,,32.0,,,,,,,0.05405405405405406,1.0,1.0,
655,,2.0,,15.0,15.0,,,16.0,,,,,,33.6,,,79.2,,,,,,,0.17105263157894737,1.2105263157894737,1.236842105263158,
656,,1.0,,12.0,3.0,,,12.0,,,,,,23.657999999999998,,,63.8,,,,,,,0.36764705882352944,1.5147058823529411,1.0,
657,,2.0,,14.0,14.0,,,16.0,,,,,,49.2,,,136.56,,,,,,,0.21052631578947367,1.4385964912280702,1.3157894736842106,
658,,1.0,,14.0,1.0,,,12.0,,,,,,9.0,,,81.4,,,,,,,0.11811023622047244,1.0,1.0,
659,,1.0,,13.0,1.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.25316455696202533,1.0,1.0,
660,,1.0,,15.0,3.0,,,20.0,,,,,,18.2,,,36.6,,,,,,,0.2542372881355932,1.4067796610169492,1.0,
661,,1.0,,19.0,12.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
662,,1.0,,12.0,1.0,,,16.0,,,,,,16.857999999999997,,,34.0,,,,,,,0.27941176470588236,1.4411764705882353,1.0,
663,,1.0,,15.0,7.0,,,12.0,,,,,,52.92,,,142.0,,,,,,,0.23738824816162207,1.4861111111111112,1.5555555555555556,
664,,1.0,,8.0,3.0,,,8.0,,,,,,9.2,,,51.2,,,,,,,0.17647058823529413,1.2352941176470589,1.0,
665,,1.0,,3.0,10.0,,,16.0,,,,,,50.8,,,143.2,,,,,,,0.2547357277450729,1.5633802816901408,1.4225352112676057,
666,,1.0,,14.0,0.0,,,16.0,,,,,,12.8,,,39.2,,,,,,,0.22727272727272727,1.0,1.0,
667,,1.0,,13.0,1.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
668,,1.0,,17.0,10.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
669,,1.0,,13.0,15.0,,,4.0,,,,,,12.8,,,39.2,,,,,,,0.19444444444444445,1.0,1.0,
670,,1.0,,17.0,4.0,,,24.0,,,,,,18.857999999999997,,,69.8,,,,,,,0.49206349206349204,1.6349206349206349,1.0,
671,,1.0,,13.0,9.0,,,20.0,,,,,,12.8,,,39.2,,,,,,,0.23076923076923078,1.0,1.0,
672,,1.0,,14.0,15.0,,,12.0,,,,,,18.6,,,91.2,,,,,,,0.16,1.0,1.2,
673,,1.0,,16.0,11.0,,,16.0,,,,,,14.2,,,76.8,,,,,,,0.3333333333333333,1.2,1.0,
674,,1.0,,8.0,4.0,,,8.0,,,,,,12.8,,,39.2,,,,,,,0.18072289156626506,1.0,1.0,
675,,1.0,,15.0,2.0,,,8.0,,,,,,8.4,,,32.0,,,,,,,0.07142857142857142,1.0,1.0,
676,,1.0,,12.0,3.0,,,12.0,,,,,,20.258,,,67.24,,,,,,,0.4827586206896552,1.4827586206896552,1.0,
677,,2.0,,9.0,1.0,,,12.0,,,,,,9.0,,,81.4,,,,,,,0.09669403107746159,1.0,1.0,
678,,1.0,,13.0,11.0,,,4.0,,,,,,12.8,,,50.0,,,,,,,0.3076923076923077,1.0,1.0,
679,,1.0,,13.0,4.0,,,12.0,,,,,,10.6,,,55.6,,,,,,,0.16534664925015297,1.2755777487502549,1.0,
680,,1.0,,9.0,4.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.23076923076923078,1.0,1.0,
681,,1.0,,19.0,15.0,,,12.0,,,,,,59.2,,,146.0,,,,,,,0.18518518518518517,1.3703703703703705,1.617283950617284,
682,,2.0,,13.0,8.0,,,8.0,,,,,,33.32,,,91.24,,,,,,,0.22429906542056074,1.280373831775701,1.233644859813084,
683,,1.0,,11.0,1.0,,,12.0,,,,,,12.4,,,63.8,,,,,,,0.14606741573033707,1.0,1.0,
684,,1.0,,16.0,15.0,,,16.0,,,,,,32.64,,,80.24,,,,,,,0.21333333333333335,1.2666666666666666,1.24,
685,,2.0,,12.0,1.0,,,24.0,,,,,,8.4,,,32.0,,,,,,,0.06060606060606061,1.0,1.0,
686,,1.0,,11.0,3.0,,,12.0,,,,,,43.160000000000004,,,89.8,,,,,,,0.20689655172413793,1.1241379310344828,1.2206896551724138,
687,,1.0,,18.0,11.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
688,,1.0,,18.0,15.0,,,8.0,,,,,,25.0,,,58.0,,,,,,,0.21739130434782608,1.0,1.2463768115942029,
689,,1.0,,19.0,15.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.29411764705882354,1.0,1.0,
690,,1.0,,15.0,7.0,,,12.0,,,,,,65.6,,,160.2,,,,,,,0.2857142857142857,1.3857142857142857,1.7714285714285714,
691,,1.0,,17.0,11.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
692,,1.0,,13.0,3.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.18461538461538463,1.0,1.0,
693,,1.0,,16.0,5.0,,,16.0,,,,,,9.0,,,81.4,,,,,,,0.10294117647058823,1.0,1.0,
694,,1.0,,18.0,14.0,,,16.0,,,,,,51.8,,,122.0,,,,,,,0.273972602739726,1.547945205479452,1.4109589041095891,
695,,2.0,,13.0,8.0,,,20.0,,,,,,8.6,,,39.6,,,,,,,0.2850956443646161,1.2428571428571429,1.0,
696,,1.0,,15.0,4.0,,,4.0,,,,,,22.657999999999998,,,52.8,,,,,,,0.273972602739726,1.547945205479452,1.0,
697,,1.0,,14.0,15.0,,,12.0,,,,,,12.4,,,63.8,,,,,,,0.15151515151515152,1.0,1.0,
698,,1.0,,13.0,4.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.22388059701492538,1.0,1.0,
699,,1.0,,17.0,15.0,,,12.0,,,,,,36.56,,,132.76,,,,,,,0.21428571428571427,1.3571428571428572,1.2857142857142858,
700,,1.0,,14.0,10.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
701,,2.0,,12.0,7.0,,,12.0,,,,,,12.4,,,63.8,,,,,,,0.1346153846153846,1.0,1.0,
702,,1.0,,16.0,10.0,,,20.0,,,,,,55.239999999999995,,,176.95999999999998,,,,,,,0.47863247863247865,1.5128205128205128,1.4786324786324787,
703,,1.0,,14.0,10.0,,,12.0,,,,,,22.8,,,133.8,,,,,,,0.18181818181818182,1.0,1.3896103896103895,
704,,1.0,,18.0,9.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
705,,1.0,,20.0,15.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.2777777777777778,1.0,1.0,
706,,1.0,,11.0,15.0,,,12.0,,,,,,9.0,,,81.4,,,,,,,0.125,1.0,1.0,
707,,1.0,,12.0,3.0,,,16.0,,,,,,51.56,,,153.28,,,,,,,0.2976190476190476,1.3571428571428572,1.3571428571428572,
708,,1.0,,11.0,2.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.19736842105263158,1.0,1.0,
709,,2.0,,7.0,1.0,,,12.0,,,,,,11.4,,,30.6,,,,,,,0.14545454545454545,1.1454545454545455,1.0,
710,,1.0,,11.0,15.0,,,4.0,,,,,,12.8,,,50.0,,,,,,,0.29411764705882354,1.0,1.0,
711,,1.0,,14.0,2.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
712,,1.0,,17.0,6.0,,,12.0,,,,,,12.8,,,46.0,,,,,,,0.39344262295081966,1.0,1.0,
713,,1.0,,20.0,8.0,,,20.0,,,,,,49.8,,,141.4,,,,,,,0.33783783783783783,1.337837837837838,1.472972972972973,
714,,2.0,,12.0,11.0,,,8.0,,,,,,12.8,,,39.2,,,,,,,0.22641509433962265,1.0,1.0,
715,,1.0,,17.0,8.0,,,20.0,,,,,,12.8,,,50.0,,,,,,,0.30985915492957744,1.0,1.0,
716,,1.0,,11.0,3.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.22807017543859648,1.0,1.0,
717,,1.0,,13.0,7.0,,,12.0,,,,,,12.8,,,46.0,,,,,,,0.39473684210526316,1.0,1.0,
718,,1.0,,1.0,5.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
719,,1.0,,15.0,10.0,,,16.0,,,,,,48.6,,,143.0,,,,,,,0.2077922077922078,1.3246753246753247,1.4155844155844155,
720,,1.0,,7.0,0.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
721,,1.0,,13.0,1.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.3026315789473684,1.0,1.0,
722,,1.0,,14.0,3.0,,,12.0,,,,,,49.2,,,129.8,,,,,,,0.1953958491496683,1.3285714285714285,1.3285714285714285,
723,,1.0,,13.0,1.0,,,12.0,,,,,,12.4,,,63.8,,,,,,,0.15220700152207,1.0,1.0,
724,,1.0,,13.0,1.0,,,16.0,,,,,,12.8,,,50.0,,,,,,,0.24193548387096775,1.0,1.0,
725,,2.0,,12.0,1.0,,,16.0,,,,,,8.4,,,32.0,,,,,,,0.05172413793103448,1.0,1.0,
726,,1.0,,14.0,5.0,,,4.0,,,,,,18.2,,,36.6,,,,,,,0.24509803921568626,1.4084967320261437,1.0,
727,,1.0,,17.0,8.0,,,12.0,,,,,,12.8,,,46.0,,,,,,,0.43668122270742354,1.0,1.0,
728,,1.0,,11.0,1.0,,,16.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
729,,1.0,,7.0,1.0,,,12.0,,,,,,9.0,,,81.4,,,,,,,0.11379800853485064,1.0,1.0,
730,,2.0,,1.0,0.0,,,16.0,,,,,,12.4,,,63.8,,,,,,,0.1509433962264151,1.0,1.0,
731,,2.0,,11.0,1.0,,,12.0,,,,,,12.8,,,39.2,,,,,,,0.18518518518518517,1.0,1.0,
732,,1.0,,9.0,2.0,,,20.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
733,,1.0,,16.0,5.0,,,20.0,,,,,,12.8,,,50.0,,,,,,,0.3342245989304813,1.0,1.0,
734,,1.0,,19.0,6.0,,,16.0,,,,,,31.6,,,92.2,,,,,,,0.1948484736143961,1.0,1.4266666666666667,
735,,1.0,,15.0,5.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.2727272727272727,1.0,1.0,
736,,1.0,,12.0,3.0,,,12.0,,,,,,19.258,,,46.8,,,,,,,0.2698412698412698,1.4761904761904763,1.0,
737,,1.0,,8.0,1.0,,,12.0,,,,,,8.4,,,32.0,,,,,,,0.061239537225065095,1.0,1.0,
738,,1.0,,11.0,3.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
739,,1.0,,17.0,3.0,,,8.0,,,,,,19.857999999999997,,,47.2,,,,,,,0.3472222222222222,1.375,1.0,
740,,2.0,,14.0,14.0,,,16.0,,,,,,12.8,,,39.2,,,,,,,0.20689655172413793,1.0,1.0,
741,,1.0,,13.0,2.0,,,4.0,,,,,,12.8,,,50.0,,,,,,,0.2857142857142857,1.0,1.0,
742,,1.0,,9.0,1.0,,,4.0,,,,,,12.8,,,39.2,,,,,,,0.1875,1.0,1.0,
743,,1.0,,12.0,4.0,,,8.0,,,,,,12.4,,,63.8,,,,,,,0.12658227848101267,1.0,1.0,
744,,1.0,,12.0,1.0,,,16.0,,,,,,12.8,,,50.0,,,,,,,0.2459016393442623,1.0,1.0,
745,,1.0,,9.0,1.0,,,12.0,,,,,,8.4,,,32.0,,,,,,,0.0736196319018405,1.0,1.0,
746,,1.0,,17.0,1.0,,,8.0,,,,,,12.8,,,39.2,,,,,,,0.17647058823529413,1.0,1.0,
747,,1.0,,12.0,3.0,,,12.0,,,,,,47.6,,,117.67999999999999,,,,,,,0.2571428571428571,1.2857142857142858,1.4285714285714286,
748,,1.0,,18.0,13.0,,,12.0,,,,,,54.8,,,164.35999999999999,,,,,,,0.38095238095238093,1.5555555555555556,1.7142857142857142,
749,,2.0,,4.0,2.0,,,8.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
750,,1.0,,13.0,4.0,,,16.0,,,,,,48.0,,,116.67999999999999,,,,,,,0.19331626599240131,1.0,1.6825396825396826,
751,,1.0,,7.0,0.0,,,4.0,,,,,,9.0,,,81.4,,,,,,,0.11428571428571428,1.0,1.0,
752,,1.0,,8.0,3.0,,,12.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
753,,1.0,,15.0,1.0,,,20.0,,,,,,6.8,,,27.6,,,,,,,0.11291058568417282,1.0,1.0,
754,,1.0,,9.0,1.0,,,12.0,,,,,,12.8,,,50.0,,,,,,,0.29069767441860467,1.0,1.0,
