,age,sex,exp,trainexp,season,days,height,weight,span,pullup,pushup,continuous,maxhang,weightedpull,repeaters1,longcamp,shortcamp,ohpr,ohll,dl,bmi_score,strength_to_weight_pullup,strength_to_weight_weightpull,strength_to_weight_maxhang,max_sport_numeric,max_boulder_numeric
360,38.0,1.0,6.0,4.0,3.0,5.833333333333333,170.18,60.32778521,175.26,20.0,36.0,75.0,41.27690567,49.895160700000005,186.2,137.8,262.8,26.671231356000003,25.219735772,131.99537967,20.8,0.331522198774252,1.8270676691729324,1.6246240420105402,15.0,9.0
361,34.0,1.0,7.0,2.0,1.0,2.5,170.18,65.77089365,175.26,13.0,24.0,40.0,18.143694800000002,27.2155422,83.0,108.4,177.8,11.33980925,11.33980925,80.64872338600001,22.7,0.1976558212692006,1.4137931034482758,1.2758620689655173,0.0,6.0
362,58.0,2.0,7.0,1.0,2.0,2.9166666666666665,166.37,66.22448602,166.37,0.0,1.0,13.0,0.0,0.0,23.0,87.0,168.0,11.33980925,5.4431084400000005,88.45051215000001,23.9,0.0,1.0,1.0,5.0,0.0
363,28.0,1.0,2.0,1.0,1.0,2.0833333333333335,187.96,72.57477920000001,193.04,17.0,28.0,48.0,31.751465900000003,31.751465900000003,80.0,53.4,88.6,19.867345806,20.901536409600002,101.15109851000001,20.5,0.2342411535714324,1.4375,1.4375,4.0,9.0
364,28.0,2.0,7.0,5.0,2.0,2.0833333333333335,162.56,70.76040972,162.56,13.0,33.0,23.0,9.071847400000001,23.586803240000002,75.0,85.0,124.0,15.875732950000002,13.6077711,83.91458845000001,26.8,0.18371855182073132,1.3333333333333335,1.1282051282051282,11.0,4.0
365,28.0,3.0,3.0,2.0,2.0,4.250000000000001,176.784,70.30681735,187.96,15.0,40.0,38.4,27.2155422,29.48350405,81.2,54.0,75.0,20.230219702000003,20.683812072000002,103.41906036,23.72,0.21335057630794604,1.4193548387096775,1.3870967741935485,7.0,5.0
366,35.0,2.0,4.0,2.0,2.0,2.5,160.02,57.152638620000005,157.48,12.0,10.0,27.0,11.33980925,20.41165665,105.0,110.0,125.0,6.80388555,9.071847400000001,77.56429527000002,22.3,0.2099640592236929,1.357142857142857,1.1984126984126984,0.0,5.0
367,27.0,2.0,6.0,3.0,2.0,4.166666666666667,172.72,67.13167076,172.72,12.0,25.0,47.0,36.287389600000004,27.2155422,102.0,104.0,125.0,15.875732950000002,15.875732950000002,22.6796185,22.5,0.17875318555530614,1.4054054054054055,1.5405405405405403,0.0,5.0
368,55.0,1.0,7.0,1.0,3.0,2.0833333333333335,185.42000000000002,68.0388555,185.42000000000002,8.0,6.0,30.0,16.78291769,13.6077711,70.0,73.0,118.4,20.411656650000005,19.413753436,83.91458845,19.8,0.11757987316526805,1.2,1.2466666666666668,7.0,0.0
369,32.0,1.0,3.0,2.0,3.0,2.9166666666666665,182.88,73.48196394,182.88,17.0,38.0,15.0,5.4431084400000005,29.48350405,24.0,113.2,174.6,18.778724118000003,18.778724118000003,98.88313666000002,22.0,0.23134928747795797,1.4012345679012346,1.0740740740740742,4.0,3.0
370,46.0,2.0,7.0,4.0,1.0,1.0,160.02,63.502931800000006,168.402,6.0,20.0,21.0,12.24699399,8.164662660000001,60.0,73.0,129.0,15.875732950000003,14.514955839999999,64.86370891,24.8,0.09448382665066181,1.1285714285714286,1.1928571428571428,7.0,0.0
371,44.0,1.0,7.0,1.0,1.0,0.8333333333333334,177.8,75.74992579,179.07,12.0,34.0,48.0,11.33980925,13.6077711,104.4,117.8,183.2,21.31884139,20.41165665,113.85168487000001,24.0,0.15841599677955273,1.1796407185628741,1.1497005988023952,0.0,0.0
372,30.0,1.0,5.0,4.0,3.0,8.666666666666666,177.8,77.1107029,182.88,15.0,36.0,44.0,27.2155422,31.751465900000003,58.0,38.0,50.0,22.22602613,22.22602613,144.24237366000003,24.4,0.1945255254572449,1.4117647058823528,1.3529411764705883,0.0,6.0
373,37.0,1.0,7.0,5.0,3.0,2.9166666666666665,180.34,87.54332741,185.42000000000002,17.0,24.0,61.0,53.97749203,47.173606480000004,131.0,61.0,91.0,31.751465900000003,29.48350405,147.41752025,26.9,0.19418955736491808,1.538860103626943,1.616580310880829,11.0,6.0
374,32.0,1.0,7.0,3.0,3.0,2.5,182.88,73.48196394,185.42000000000002,16.0,24.0,35.0,24.947580350000003,40.8233133,82.0,58.0,76.0,22.6796185,20.41165665,56.69904625,22.0,0.21774050586160748,1.5555555555555556,1.3395061728395061,13.0,0.0
375,38.0,2.0,7.0,7.0,2.0,5.833333333333333,167.64000000000001,54.4310844,170.18,10.0,12.0,46.0,13.6077711,15.875732950000002,74.0,130.0,180.0,16.964354638000003,16.057169898,78.01788764,19.4,0.1837185518207313,1.2916666666666667,1.2500000000000002,13.0,0.0
376,27.0,1.0,2.0,2.0,2.0,0.8333333333333334,182.88,79.37866475,182.88,11.0,20.0,13.0,11.33980925,45.359237,33.0,36.0,47.0,22.6796185,20.41165665,79.37866475,23.7,0.13857627908763734,1.5714285714285714,1.1428571428571428,0.0,6.0
377,30.0,1.0,5.0,4.0,4.0,3.5,182.88,79.37866475,187.96,16.0,24.0,39.0,20.41165665,48.98797596,84.0,64.6,83.0,23.768240188,23.133210870000003,83.279559132,23.7,0.20156549685474523,1.6171428571428574,1.2571428571428571,9.0,0.0
378,27.0,1.0,5.0,1.0,2.0,1.6666666666666667,175.26,65.77089365,187.96,14.0,27.0,50.2,27.2155422,40.8233133,128.0,104.0,152.8,20.774530546,20.774530546,123.64928006200003,21.4,0.21286011521298523,1.6206896551724137,1.4137931034482758,5.0,5.0
379,27.0,2.0,6.0,1.0,4.0,3.0,152.4,48.534383590000004,153.67000000000002,15.0,25.0,37.0,24.947580350000003,20.41165665,105.0,50.0,76.0,11.33980925,11.33980925,83.91458845000001,20.9,0.30905924605356666,1.4205607476635513,1.5140186915887852,9.0,6.0
380,44.0,2.0,5.0,3.0,4.0,8.333333333333334,170.18,62.59574706,172.72,3.0,14.0,24.0,4.535923700000001,3.62873896,100.0,72.0,50.0,3.62873896,5.4431084400000005,6.80388555,21.6,0.047926578735842953,1.0579710144927537,1.0724637681159421,0.0,5.0
381,40.0,2.0,6.0,2.0,3.0,5.833333333333333,153.67000000000002,43.99845989,153.67000000000002,10.0,20.0,63.0,19.50447191,18.143694800000002,225.0,120.2,274.8,10.43262451,9.071847400000001,78.47148001000001,18.6,0.22728068266482226,1.4123711340206184,1.443298969072165,13.0,6.0
382,37.0,1.0,2.0,2.0,2.0,0.16666666666666666,177.8,32.658650640000005,172.72,9.0,20.0,6.0,10.88621688,17.690102430000003,8.0,0.0,0.0,0.0,0.0,0.0,10.3,0.27557782773109696,1.3148734699865394,1.1946730420541616,0.0,0.0
383,29.0,1.0,4.0,3.0,1.0,1.6666666666666667,187.96,84.82177319,193.04,15.0,28.0,63.0,58.9670081,52.163122550000004,200.0,93.8,240.0,25.310454246,24.221832558,140.16004233,24.0,0.17684138677931358,1.6149732620320856,1.695187165775401,0.0,9.0
384,40.0,2.0,8.0,3.0,2.0,3.3333333333333335,157.48,54.4310844,165.1,3.0,16.0,23.0,3.401942775,3.401942775,36.0,86.0,168.2,11.158372302,11.394240334400001,82.644529814,21.9,0.055115565546219394,1.0625,1.0625,9.0,0.0
385,28.0,1.0,2.0,2.0,2.0,4.166666666666667,170.18,81.6466266,176.784,12.0,20.0,32.0,14.51495584,40.8233133,114.0,124.0,182.0,19.958064280000002,19.958064280000002,111.58372302000001,28.2,0.14697484145658504,1.5,1.1777777777777778,9.0,4.0
386,50.0,1.0,4.0,4.0,4.0,5.833333333333333,177.8,72.57477920000001,177.8,14.0,30.0,60.0,22.6796185,30.390688790000002,110.0,102.8,153.0,20.41165665,18.143694800000002,136.80345879200001,23.0,0.19290447941176786,1.41875,1.3125,9.0,3.0
387,30.0,1.0,3.0,1.0,3.0,0.8333333333333334,170.18,73.02837157,177.8,12.0,35.0,42.0,20.41165665,24.947580350000003,75.0,61.0,75.0,18.143694800000002,18.143694800000002,92.98643585,25.2,0.1643196985228901,1.341614906832298,1.279503105590062,0.0,1.0
388,40.0,2.0,7.0,3.0,4.0,5.0,157.48,56.24545388,157.48,14.0,33.0,56.0,24.947580350000003,24.04039561,150.0,77.0,140.0,11.33980925,11.33980925,97.52235955,22.7,0.2489090056926037,1.4274193548387097,1.443548387096774,0.0,9.0
389,37.0,1.0,7.0,2.0,2.0,5.833333333333333,175.26,75.29633342000001,176.53,18.0,40.0,49.0,37.19457434,29.48350405,157.0,131.0,220.8,24.04039561,24.04039561,123.104969218,24.5,0.23905546501974675,1.391566265060241,1.4939759036144578,0.0,6.0
390,25.0,2.0,4.0,2.0,3.0,6.0,154.94,63.95652417,160.02,7.0,16.0,11.0,2.2679618500000003,12.70058636,22.0,33.0,28.0,10.251187562000002,10.43262451,79.922975594,26.6,0.1094493500208612,1.1985815602836878,1.0354609929078014,7.0,5.0
391,31.0,2.0,3.0,1.0,4.0,0.8333333333333334,170.18,63.502931800000006,175.26,8.0,9.0,47.0,11.33980925,11.33980925,45.0,61.0,135.0,13.6077711,13.6077711,61.23496995,21.9,0.12597843553421575,1.1785714285714284,1.1785714285714284,3.0,0.0
392,23.0,2.0,3.0,1.0,2.2,1.6666666666666667,165.1,54.4310844,165.1,7.0,23.0,36.0,13.6077711,11.33980925,61.0,45.0,72.0,17.055073112000002,14.968548210000003,98.52026276400001,20.0,0.12860298627451192,1.2083333333333333,1.2500000000000002,0.0,0.0
393,24.0,2.0,4.0,3.0,2.0,1.6666666666666667,172.72,65.77089365,182.88,8.0,19.0,30.0,13.6077711,18.143694800000002,60.0,105.0,135.0,18.325131748,17.417947008,88.90410452,22.0,0.12163435155027727,1.2758620689655173,1.2068965517241381,0.0,5.0
394,55.0,1.0,7.0,3.0,4.0,5.0,172.72,74.38914868,182.88,14.0,43.0,45.0,24.947580350000003,27.2155422,220.0,120.0,315.0,22.6796185,22.6796185,136.077711,24.9,0.18819949210904183,1.3658536585365855,1.3353658536585367,9.0,0.0
395,29.0,1.0,5.0,5.0,3.0,6.666666666666667,172.72,86.1825503,184.15,11.0,35.0,61.0,24.04039561,32.658650640000005,75.0,61.0,82.0,31.751465900000003,31.751465900000003,137.89208048,28.9,0.12763604652808702,1.3789473684210527,1.2789473684210526,9.0,8.0
396,35.0,2.0,5.0,1.0,2.0,4.166666666666667,167.64000000000001,56.69904625,173.99,4.0,24.0,0.0,0.0,5.8967008100000005,0.0,20.0,28.0,15.875732950000002,14.741752025,83.91458845000001,20.2,0.07054792389916083,1.1039999999999999,1.0,0.0,4.0
397,26.0,1.0,5.0,3.0,2.0,1.6666666666666667,170.18,72.57477920000001,180.34,11.0,20.0,89.0,54.4310844,54.4310844,83.0,40.0,80.0,25.85476509,25.85476509,102.05828325,25.1,0.1515678052521033,1.75,1.75,0.0,7.0
398,42.0,1.0,5.0,1.0,3.0,2.0,180.34,98.88313666,177.8,11.0,45.0,22.0,15.875732950000002,20.41165665,51.0,95.6,161.4,20.41165665,20.41165665,122.46993990000001,30.4,0.11124242587310336,1.2064220183486238,1.1605504587155964,5.0,1.0
399,25.0,1.0,2.0,1.0,4.0,4.166666666666667,187.96,84.36818082,187.96,18.0,35.0,30.0,31.751465900000003,52.163122550000004,75.0,70.0,74.0,26.580512882000004,26.126920512000005,115.21246197999999,23.9,0.21335057630794604,1.6182795698924732,1.3763440860215053,9.0,6.0
400,31.0,2.0,4.0,1.0,4.0,1.0,153.67000000000002,49.895160700000005,154.94,5.0,7.0,21.0,4.535923700000001,6.80388555,57.0,86.0,168.2,9.797595192,9.398433906400001,43.99845989,21.1,0.10021011917494435,1.1363636363636365,1.0909090909090908,0.0,3.0
401,29.0,2.0,7.0,4.0,4.0,10.0,157.48,59.874192840000006,167.64000000000001,15.0,25.0,40.0,27.2155422,20.41165665,7.0,74.0,110.0,20.41165665,20.41165665,117.9340162,24.1,0.25052529793736084,1.3409090909090908,1.4545454545454546,9.0,6.0
402,31.0,2.0,7.0,2.0,3.0,8.333333333333334,172.72,61.23496995,177.8,11.0,18.8,42.4,18.143694800000002,15.875732950000002,100.0,88.2,139.2,12.882023308,12.700586359999999,63.50293180000001,20.5,0.17963591733582618,1.2592592592592593,1.2962962962962963,9.0,4.0
403,27.0,2.0,6.0,2.0,2.6,3.8166666666666673,157.48,47.62719885,157.48,16.0,30.0,46.0,15.875732950000002,26.30835746,80.0,78.2,144.2,15.694296001999998,16.147888372,116.11964672000002,19.2,0.3359424947579087,1.5523809523809524,1.3333333333333333,0.0,0.0
404,30.0,2.0,1.0,1.0,4.0,6.25,157.48,56.69904625,129.54,10.0,35.0,4.0,0.0,14.968548210000002,0.0,59.6,100.6,14.152081944000003,13.925285759000001,81.19303423,22.9,0.17636980974790206,1.264,1.0,3.0,0.0
405,35.0,1.0,4.0,3.0,4.0,1.0,185.42000000000002,84.82177319,182.88,20.0,55.0,31.0,24.947580350000003,40.8233133,136.0,115.0,171.6,25.673328142000003,25.673328142000003,102.05828325,24.7,0.2357885157057514,1.4812834224598932,1.2941176470588234,0.0,3.0
406,30.0,2.0,3.0,2.0,3.0,8.333333333333334,163.83,62.59574706,165.1,9.0,14.0,40.0,17.009713875,14.06136347,103.0,95.0,119.4,13.154178730000002,13.607771100000003,82.55381134000001,23.3,0.14377973620752885,1.2246376811594202,1.2717391304347825,0.0,6.0
407,30.0,2.0,5.0,1.0,2.0,4.166666666666667,160.02,52.61671492,160.02,18.0,10.0,39.8,22.861055448000005,22.6796185,130.6,73.4,102.4,12.700586359999999,12.70058636,107.138517794,20.5,0.3420966137351549,1.4310344827586206,1.4195101743429612,0.0,7.0
408,36.0,1.0,7.0,3.0,3.0,0.8333333333333334,185.42000000000002,85.27536556,190.5,8.0,20.0,32.0,28.12272694,15.875732950000002,85.0,106.4,202.4,19.958064280000002,19.958064280000002,54.4310844,24.8,0.09381372858930961,1.1861702127659575,1.3297872340425532,7.0,0.0
409,60.0,1.0,7.0,7.0,3.0,3.3333333333333335,177.8,67.58526313,175.26,34.0,35.0,22.0,18.143694800000002,54.884676770000006,60.0,62.0,100.0,20.41165665,18.143694800000002,72.57477920000001,21.4,0.5030682492809287,1.812080536912752,1.2684563758389262,11.0,7.0
410,39.0,2.0,4.0,3.0,3.0,7.083333333333333,160.02,55.791861510000004,157.48,20.0,38.0,52.0,36.287389600000004,36.287389600000004,210.0,120.0,175.0,24.04039561,24.04039561,120.20197805000001,21.8,0.3584752230648416,1.6504065040650406,1.6504065040650406,0.0,6.0
411,33.0,1.0,4.0,3.0,4.0,3.6333333333333337,165.1,59.874192840000006,164.592,14.0,23.0,64.0,32.840087588,27.2155422,147.0,65.0,75.0,23.133210870000003,23.586803240000002,110.67653828000002,22.0,0.23382361140820346,1.4545454545454546,1.5478132898362371,7.0,5.0
412,42.0,1.0,7.0,2.0,4.0,4.166666666666667,187.96,88.45051215000001,182.88,8.0,20.0,39.0,22.6796185,22.6796185,67.0,70.0,76.0,21.681715286000003,20.320938176000002,95.2543977,25.0,0.0904460562809754,1.2564102564102564,1.2564102564102564,9.0,3.0
413,29.0,2.0,5.0,4.0,2.0,2.5,167.64000000000001,64.86370891,162.56,12.0,27.0,55.0,29.48350405,20.41165665,147.0,76.4,101.8,20.86524902,20.86524902,114.30527724000004,23.1,0.18500329693835882,1.3146853146853146,1.4545454545454546,5.0,6.0
414,26.0,2.0,2.0,1.0,4.0,4.166666666666667,170.18,57.152638620000005,167.64000000000001,9.0,20.0,16.0,5.8967008100000005,11.33980925,36.0,47.0,37.0,13.6077711,14.51495584,97.52235955,19.7,0.1574730444177697,1.1984126984126984,1.1031746031746033,3.0,3.0
415,28.0,1.0,3.0,2.0,2.2,3.883333333333333,185.42000000000002,79.37866475,195.58,9.0,31.0,44.0,21.31884139,28.576319310000002,73.0,63.2,82.4,24.49398798,25.40117272,151.95344395,23.1,0.11338059198079418,1.36,1.2685714285714287,0.0,0.0
416,35.0,1.0,7.0,3.0,1.0,0.8333333333333334,182.88,71.21400209000001,187.96,29.0,41.0,49.0,23.586803240000002,45.359237,213.0,107.0,192.0,25.764046616,25.764046616,147.14536482800003,21.3,0.4072232868383089,1.6369426751592357,1.3312101910828025,13.0,0.0
417,53.0,1.0,7.0,4.0,4.0,5.833333333333333,182.88,71.66759446,182.88,7.0,13.0,26.0,22.6796185,16.78291769,115.0,66.0,78.0,18.688005644,18.234413274,85.27536556,21.4,0.0976731541325407,1.2341772151898736,1.3164556962025318,9.0,0.0
418,49.0,1.0,3.0,1.0,2.0,2.0833333333333335,170.18,64.86370891,172.72,18.0,30.0,52.0,19.958064280000002,38.10175908,113.0,105.4,146.2,21.046685968,20.683812072000002,124.82862022400002,22.4,0.27750494540753823,1.5874125874125875,1.3076923076923077,9.0,4.0
419,33.0,3.0,6.0,2.0,2.0,3.3333333333333335,166.99992,62.368950875,165.1,13.0,27.0,23.0,4.535923700000001,20.41165665,48.0,74.4,126.2,17.417947008000002,17.6538150404,97.61307802399999,22.4,0.20843704788388426,1.3272727272727274,1.0727272727272728,9.0,0.0
420,21.0,1.0,5.0,5.0,2.0,8.333333333333334,184.912,83.91458845000001,194.818,34.0,60.0,41.480000000000004,90.718474,72.57477920000001,277.2,88.2,136.8,25.85476509,25.85476509,129.001670028,24.5,0.40517388725869385,1.864864864864865,2.081081081081081,13.0,12.0
421,29.0,1.0,5.0,2.0,3.0,8.333333333333334,176.53,63.502931800000006,170.18,17.0,32.0,26.0,17.23651006,29.937096420000003,81.0,96.8,122.4,19.958064280000002,19.958064280000002,112.94450013000001,20.4,0.2677041755102085,1.4714285714285715,1.2714285714285714,9.0,4.0
422,50.0,1.0,7.0,6.0,4.0,6.666666666666667,168.91,68.0388555,172.72,16.0,36.0,46.0,22.6796185,32.658650640000005,125.0,115.0,245.0,24.675424928000005,23.768240188000004,113.3980925,23.8,0.2351597463305361,1.48,1.3333333333333335,11.0,4.0
423,32.0,1.0,7.0,7.0,4.0,4.166666666666667,170.18,60.781377580000004,177.8,37.0,70.0,75.0,49.895160700000005,58.9670081,150.0,134.0,242.8,19.50447191,18.143694800000002,142.88159655,21.0,0.6087390821522739,1.9701492537313434,1.8208955223880599,0.0,12.0
424,24.0,2.0,4.0,1.0,2.2,0.0,162.56,66.22448602,158.75,0.0,10.0,18.0,4.082331330000001,0.0,40.0,48.0,66.0,11.33980925,11.33980925,20.41165665,25.1,0.0,1.0,1.0616438356164384,0.0,0.0
425,49.0,1.0,7.0,7.0,2.0,2.5,175.26,63.04933943,177.8,17.0,30.0,39.5,18.143694800000002,34.01942775,125.0,67.0,107.0,20.41165665,22.6796185,107.95498406,20.5,0.2696301048304258,1.539568345323741,1.2877697841726619,9.0,0.0
426,28.0,1.0,5.0,3.0,2.0,2.5,165.1,70.30681735,175.26,22.0,27.0,66.0,43.99845989,59.874192840000006,110.0,100.0,106.0,24.947580350000003,24.947580350000003,79.37866475,25.8,0.31291417858498755,1.8516129032258064,1.6258064516129034,9.0,8.0
427,35.0,1.0,5.0,4.0,4.0,2.5,172.72,67.58526313,172.72,23.0,38.0,75.0,52.163122550000004,47.62719885,186.0,128.4,231.6,24.947580350000003,23.586803240000002,143.970218238,22.7,0.3403108745135694,1.7046979865771812,1.7718120805369129,0.0,9.0
428,30.0,2.0,5.0,1.0,3.0,4.166666666666667,164.08399999999997,47.62719885,170.942,20.0,20.0,52.0,29.937096420000003,29.937096420000003,173.0,90.6,118.8,19.05087954,19.50447191,109.76935354,17.7,0.41992811844738587,1.6285714285714286,1.6285714285714286,9.0,0.0
429,42.0,1.0,7.0,3.0,3.0,8.333333333333334,180.34,79.37866475,187.96,13.0,30.0,32.0,24.947580350000003,36.287389600000004,120.0,186.0,308.0,29.48350405,29.48350405,136.077711,24.4,0.16377196619448048,1.457142857142857,1.3142857142857143,13.0,0.0
430,38.0,1.0,7.0,3.0,3.0,4.166666666666667,172.72,72.57477920000001,172.72,19.0,34.0,34.0,13.6077711,52.163122550000004,124.0,65.0,126.0,29.48350405,24.947580350000003,161.02529135,24.3,0.2617989363445421,1.71875,1.1875,13.0,7.0
431,35.0,1.0,6.0,3.0,4.0,2.5,147.32,70.30681735,147.32,15.0,25.0,57.0,47.62719885,49.895160700000005,188.0,72.0,120.0,22.951773922000005,22.498181552,115.66605435000001,32.4,0.21335057630794604,1.7096774193548387,1.6774193548387097,9.0,6.0
432,28.0,2.0,3.0,2.0,4.0,14.583333333333334,157.48,53.07030729,154.94,12.0,12.0,67.0,31.751465900000003,22.6796185,189.0,94.0,216.0,15.785014476000004,15.42214058,98.248107342,21.4,0.22611514070243854,1.4273504273504274,1.5982905982905982,13.0,7.0
433,25.0,2.0,5.0,2.0,1.0,2.5,160.02,56.69904625,160.02,7.0,13.0,21.0,16.329325320000002,18.143694800000002,90.0,30.0,55.0,14.696392788000002,14.242800418000002,82.55381134,22.1,0.12345886682353144,1.32,1.288,11.0,0.0
434,37.0,1.0,7.0,7.0,2.0,5.0,172.72,75.29633342000001,182.88,19.0,41.0,43.0,26.30835746,38.55535145,157.0,141.0,167.0,24.04039561,24.04039561,137.89208048,25.2,0.25233632418751045,1.5120481927710843,1.3493975903614457,9.0,7.0
435,30.0,1.0,8.0,3.0,3.0,6.666666666666667,182.88,79.37866475,195.58,26.0,42.0,58.0,45.359237,62.59574706,210.0,135.6,242.0,28.12272694,27.66913457,180.52976325999998,23.7,0.32754393238896096,1.7885714285714285,1.5714285714285714,15.0,10.0
436,37.0,1.0,4.0,3.0,4.0,8.333333333333334,172.72,69.85322498000001,177.8,15.0,30.0,45.0,25.85476509,37.648166710000005,121.0,90.0,105.0,19.958064280000002,19.958064280000002,139.70644996000001,23.4,0.21473596966059502,1.538961038961039,1.37012987012987,7.0,3.0
437,21.0,3.0,3.0,2.0,2.0,2.5,172.72,61.23496995,175.26,18.8,23.2,50.0,45.359237,38.55535145,109.8,72.0,113.6,17.962257852,18.415850222,66.587359916,20.5,0.29405257933572726,1.6296296296296298,1.7407407407407407,9.0,6.0
438,25.0,2.0,3.0,2.0,2.0,2.0833333333333335,157.48,49.895160700000005,160.02,23.0,20.0,30.0,13.6077711,27.2155422,107.2,68.2,131.4,14.787111262000002,14.333518892,78.290043062,20.1,0.460966548204744,1.5454545454545454,1.2727272727272727,9.0,3.0
439,23.0,2.0,3.0,3.0,2.0,1.3333333333333333,157.48,55.791861510000004,152.4,11.0,30.0,35.0,22.6796185,20.41165665,110.0,77.0,91.0,11.611964672000001,11.611964672000001,90.26488163,22.5,0.19716137268566286,1.3658536585365852,1.4065040650406504,9.0,3.0
440,30.0,2.0,5.0,2.0,2.0,5.0,170.18,61.23496995,168.656,9.0,20.0,36.0,15.875732950000002,22.6796185,110.0,80.686,133.276,17.871539378,17.417947008000002,80.73944186,21.1,0.14697484145658504,1.3703703703703702,1.2592592592592593,5.0,0.0
441,32.0,1.0,3.0,2.0,2.0,0.8333333333333334,170.18,67.13167076,172.72,13.0,40.4,41.2,31.751465900000003,35.83379723,100.0,72.6,100.6,20.320938176000006,20.320938176000006,99.88103987400001,23.2,0.19364928435158163,1.5337837837837838,1.472972972972973,0.0,4.0
442,34.0,1.0,4.0,3.0,2.0,1.6666666666666667,182.88,78.01788764,185.42000000000002,22.0,44.0,34.0,31.751465900000003,51.255937810000006,184.0,222.0,360.0,28.032008466,27.306260673999997,175.08665482,23.3,0.2819866144225178,1.6569767441860466,1.4069767441860466,11.0,4.0
443,40.0,1.0,3.0,2.0,2.0,1.25,180.34,79.37866475,185.42000000000002,12.0,33.0,19.0,2.2679618500000003,31.751465900000003,44.0,0.0,0.0,0.0,0.0,0.0,24.4,0.15117412264105892,1.4,1.0285714285714287,7.0,4.0
444,25.0,1.0,4.0,2.0,2.0,2.0833333333333335,182.88,84.82177319,187.96,14.0,30.0,23.7,15.875732950000002,36.287389600000004,86.0,91.4,112.8,22.044589182000003,21.590996812,129.27382545,25.4,0.165051960994026,1.427807486631016,1.1871657754010696,9.0,4.0
445,37.0,1.0,3.0,3.0,4.0,8.333333333333334,173.99,71.66759446,181.61,17.0,37.0,46.0,26.081561275000002,37.648166710000005,130.0,139.6,243.6,23.314647818000005,23.314647818000005,125.46364954200001,23.7,0.23720623146474168,1.5253164556962024,1.3639240506329113,7.0,0.0
446,36.0,1.0,5.0,2.0,3.0,5.299999999999999,182.88,83.91458845000001,183.89600000000002,11.0,18.0,33.0,11.33980925,22.6796185,90.0,93.0,150.2,20.955967494,20.502375124,101.60469088,25.1,0.1310856694072245,1.2702702702702702,1.135135135135135,5.0,0.0
447,31.0,2.0,4.0,2.0,4.0,3.3333333333333335,157.48,58.9670081,162.56,9.0,13.0,34.0,15.875732950000002,15.875732950000002,105.0,95.0,119.4,13.154178730000002,13.607771099999999,98.42954429000001,23.8,0.152627719974146,1.2692307692307692,1.2692307692307692,11.0,4.0
448,31.0,2.0,7.0,7.0,2.0,1.6666666666666667,154.94,49.895160700000005,157.48,15.0,24.0,62.0,40.8233133,27.2155422,94.0,103.0,163.2,15.42214058,15.87573295,108.86216880000002,20.8,0.300630357524833,1.5454545454545454,1.8181818181818183,0.0,9.0
449,39.0,1.0,7.0,4.0,2.0,1.6666666666666667,185.42000000000002,77.1107029,185.42000000000002,15.0,30.0,59.0,44.45205226,37.648166710000005,223.0,113.8,205.0,24.04039561,23.405366292000004,138.34567285,22.4,0.1945255254572449,1.488235294117647,1.576470588235294,13.0,6.0
450,41.0,1.0,7.0,5.0,4.0,8.333333333333334,177.8,92.98643585,182.88,7.0,12.0,26.0,22.6796185,19.958064280000002,25.0,57.0,72.0,19.413753436,19.413753436,100.69750614,29.4,0.07527979684361673,1.2146341463414634,1.2439024390243902,9.0,8.0
451,34.0,2.0,7.0,1.0,2.0,3.75,160.02,53.523899660000005,161.29,8.0,22.0,26.0,15.875732950000002,10.43262451,75.0,99.4,205.2,13.517052626,12.428430938000002,81.6466266,20.9,0.14946594046432377,1.1949152542372883,1.2966101694915255,9.0,0.0
452,30.0,1.0,4.0,3.0,2.0,2.5,175.26,70.30681735,182.88,17.0,26.0,40.0,22.6796185,40.8233133,112.0,187.0,342.0,11.33980925,11.33980925,36.287389600000004,22.9,0.24179731981567218,1.5806451612903227,1.3225806451612903,11.0,4.0
453,35.0,1.0,7.0,2.0,1.0,1.6666666666666667,170.18,68.0388555,5.08,13.0,26.0,51.0,29.48350405,27.2155422,183.0,120.6,291.6,16.873636164,15.059266684000002,89.81128926,23.5,0.19106729389356059,1.4000000000000001,1.4333333333333336,0.0,5.0
454,38.0,2.0,7.0,2.0,4.0,0.8333333333333334,157.48,61.23496995,162.56,12.0,31.0,61.0,27.2155422,22.6796185,178.6,128.0,306.0,27.2155422,29.48350405,174.63306245,24.7,0.19596645527544673,1.3703703703703702,1.4444444444444446,0.0,7.0
455,39.0,1.0,7.0,4.0,4.0,14.583333333333334,170.18,69.39963261,177.8,14.0,20.0,55.0,31.751465900000003,45.359237,200.0,57.0,100.0,25.219735772,24.04039561,136.077711,24.0,0.201730174548254,1.6535947712418302,1.457516339869281,13.0,9.0
456,33.0,1.0,7.0,4.0,2.0,5.0,181.61,68.0388555,185.42000000000002,19.0,34.0,54.0,39.46253619,54.4310844,195.0,148.0,196.0,24.04039561,23.586803240000002,145.33099534800002,20.6,0.2792521987675116,1.8,1.5799999999999998,13.0,7.0
457,40.0,2.0,7.0,5.0,2.0,4.166666666666667,162.56,52.163122550000004,165.1,26.0,50.0,86.0,31.751465900000003,34.926612490000004,420.0,205.0,390.0,15.875732950000002,15.875732950000002,92.98643585,19.7,0.4984364188527667,1.6695652173913043,1.608695652173913,15.0,0.0
